id	de	level	ko	note	model
sekretaerin	der Sekretärin	b1	여비서	관사 오타: die로 써야	claude-sonnet-5
selb	selb-	b1	같은	derselbe 등에서 씀	claude-sonnet-5
selbstverstaendlich	selbstverständlich	b1	당연한, 물론		claude-sonnet-5
selten	selten	b1	드문, 드물게		claude-sonnet-5
seltsam	seltsam	b1	이상한, 기이한		claude-sonnet-5
semester	das Semester	b1	학기		claude-sonnet-5
seminar	das Seminar	b1	세미나		claude-sonnet-5
semmel	die Semmel	b1	빵, 롤빵	오스트리아·바이에른식	claude-sonnet-5
senden	senden	b1	보내다, 방송하다	과거형 두 가지 있음	claude-sonnet-5
sender	der Sender	b1	방송국, 채널		claude-sonnet-5
senioren	die Senioren	b1	노인들, 시니어들	der Senior의 복수형	claude-sonnet-5
senkrecht	senkrecht	b1	수직의, 수직으로		claude-sonnet-5
serie	die Serie	b1	시리즈, 연속물		claude-sonnet-5
serviceangestellte	der Serviceangestellte	b1	서비스 직원, 접객원	남성형	claude-sonnet-5
serviceangestellte-2	die Serviceangestellte	b1	서비스 직원, 접객원	여성형	claude-sonnet-5
sichtbar	sichtbar	b1	보이는, 눈에 띄는		claude-sonnet-5
siegen	siegen	b1	승리하다, 이기다		claude-sonnet-5
sieg	der Sieg	b1	승리		claude-sonnet-5
sieger	der Sieger	b1	승자, 우승자		claude-sonnet-5
siegerin	die Siegerin	b1	여자 우승자		claude-sonnet-5
siezen	(sich) siezen	b1	존댓말을 쓰다, Sie라고 부르다	재귀동사	claude-sonnet-5
sinken	sinken	b1	가라앉다, 내려가다, 줄다	완료형에 sein 씀	claude-sonnet-5
sinn	der Sinn	b1	의미, 뜻, 소용		claude-sonnet-5
sinnlos	sinnlos	b1	무의미한, 쓸데없는		claude-sonnet-5
sinnvoll	sinnvoll	b1	의미 있는, 타당한		claude-sonnet-5
sitz	der Sitz	b1	좌석, 자리		claude-sonnet-5
sessel	der Sessel	b1	안락의자		claude-sonnet-5
sicherheit	die Sicherheit	b1	안전, 안전성		claude-sonnet-5
sichern	sichern	b1	저장하다, 백업하다, 확보하다		claude-sonnet-5
sobald	sobald	b1	~하자마자	종속접속사	claude-sonnet-5
socke	die Socke	b1	양말		claude-sonnet-5
sodass	sodass	b1	그래서, ~하도록	종속접속사	claude-sonnet-5
sogenannt	sogenannt-	b1	이른바, 소위		claude-sonnet-5
solange	solange	b1	~하는 동안, ~하는 한	종속접속사	claude-sonnet-5
solch	solch-	b1	그러한, 이러한	지시대명사	claude-sonnet-5
sonderangebot	das Sonderangebot	b1	특가 상품, 특별 할인		claude-sonnet-5
sondern	sondern	b1	그러나, ~이 아니라	품사표기 오류(접속사)	claude-sonnet-5
sorgen	sorgen	b1	돌보다, 마련하다, 신경 쓰다	für+4격 지배	claude-sonnet-5
sorge	die Sorge	b1	걱정, 근심		claude-sonnet-5
versprechen	versprechen	b1	약속하다		claude-sonnet-5
verstaendlich	verständlich	b1	이해할 수 있는, 이해되는		claude-sonnet-5
verstaendnis	das Verständnis	b1	이해, 양해		claude-sonnet-5
verstecken	(sich) verstecken	b1	숨기다, 숨다	재귀동사도 가능	claude-sonnet-5
versuch	der Versuch	b1	실험, 시도		claude-sonnet-5
verteilen	verteilen	b1	나누어 주다, 분배하다		claude-sonnet-5
verwenden	verwenden	b1	사용하다, 쓰다		claude-sonnet-5
verzeihen	verzeihen	b1	용서하다		claude-sonnet-5
verzeihung	Verzeihung	b1	죄송합니다, 실례합니다	감탄사처럼 씀	claude-sonnet-5
verzichten	verzichten	b1	포기하다, 단념하다	auf+4격	claude-sonnet-5
video	das Video	b1	비디오, 영상		claude-sonnet-5
vertrauen	vertrauen	b1	신뢰하다, 믿다	3격 지배	claude-sonnet-5
vertrauen-2	das Vertrauen	b1	신뢰, 믿음		claude-sonnet-5
vertreten	vertreten	b1	대신하다, 대표하다		claude-sonnet-5
vertreter	der Vertreter	b1	대리인, 대표자		claude-sonnet-5
vertreterin	die Vertreterin	b1	대리인, 대표자	Vertreter의 여성형	claude-sonnet-5
vertretung	die Vertretung	b1	대리, 대행		claude-sonnet-5
verurteilen	verurteilen	b1	유죄를 선고하다, 비난하다		claude-sonnet-5
verwaltung	die Verwaltung	b1	행정, 관리		claude-sonnet-5
verwandt	verwandt	b1	친척인, 관련된		claude-sonnet-5
verwandte-2	die Verwandte	b1	친척	형용사 변화 명사	claude-sonnet-5
verwechseln	verwechseln	b1	혼동하다, 착각하다		claude-sonnet-5
viertel	das Viertel	b1	구역, 지역, 4분의 1		claude-sonnet-5
virtuell	virtuell	b1	가상의		claude-sonnet-5
virus	der Virus	b1	바이러스		claude-sonnet-5
visitenkarte	die Visitenkarte	b1	명함		claude-sonnet-5
visum	das Visum	b1	비자	복수형 Visa	claude-sonnet-5
vitamin	das Vitamin	b1	비타민		claude-sonnet-5
vollzeit	die Vollzeit	b1	전일제, 풀타임		claude-sonnet-5
volleyball-2	Volleyball	b1	배구		claude-sonnet-5
voellig	völlig	b1	완전한, 전적인		claude-sonnet-5
voneinander	voneinander	b1	서로에게서, 서로		claude-sonnet-5
vor-allem	vor allem	b1	무엇보다도, 특히		claude-sonnet-5
voraus	voraus	b1	미리, 앞서	im Voraus=미리	claude-sonnet-5
voraussetzung	die Voraussetzung	b1	전제 조건, 조건		claude-sonnet-5
voraussichtlich	voraussichtlich	b1	예상되는, 아마		claude-sonnet-5
vorbereitung	die Vorbereitung	b1	준비		claude-sonnet-5
vorder	vorder-	b1	앞의, 앞쪽의	명사 앞에서만 씀	claude-sonnet-5
vorfahrt	die Vorfahrt	b1	우선 통행권		claude-sonnet-5
vorhaben	vorhaben	b1	계획하다, 예정하다	분리동사	claude-sonnet-5
vorhin	vorhin	b1	아까, 조금 전에		claude-sonnet-5
vorkommen	vorkommen	b1	일어나다, 생기다	분리동사	claude-sonnet-5
vorlaeufig	vorläufig	b1	잠정적인, 임시의		claude-sonnet-5
vorlesen	vorlesen	b1	읽어 주다, 낭독하다	분리동사	claude-sonnet-5
vorn	vorn	b1	앞에, 앞쪽에	von vorne=처음부터	claude-sonnet-5
vorort	der Vorort	b1	교외, 근교		claude-sonnet-5
vorschlagen	vorschlagen	b1	제안하다	분리동사	claude-sonnet-5
vorschrift	die Vorschrift	b1	규정, 규칙		claude-sonnet-5
vorstellung	die Vorstellung	b1	상영, 공연, 상상		claude-sonnet-5
vorstellungsgespraech	das Vorstellungsgespräch	b1	면접		claude-sonnet-5
vorteil	der Vorteil	b1	장점, 이점		claude-sonnet-5
vortrag	der Vortrag	b1	강연, 발표		claude-sonnet-5
vorwurf	der Vorwurf	b1	비난, 질책	jm etw vorwerfen	claude-sonnet-5
waagerecht	waagerecht	b1	수평의, 가로의		claude-sonnet-5
wachsen	wachsen	b1	자라다, 성장하다		claude-sonnet-5
ware	die Ware	b1	상품, 물품		claude-sonnet-5
wahl	die Wahl	b1	선택, 선거		claude-sonnet-5
wahnsinnig	wahnsinnig	b1	미친, 굉장히	구어, 부사로 강조	claude-sonnet-5
wahrheit	die Wahrheit	b1	진실, 사실		claude-sonnet-5
waehrend	während	b1	~하는 동안, ~중에	종속접속사·전치사(2격)	claude-sonnet-5
vase	die Vase	b1	꽃병		claude-sonnet-5
vegetarisch	vegetarisch	b1	채식의, 채식주의의		claude-sonnet-5
velo	das Velo	b1	자전거	스위스식 표현	claude-sonnet-5
verabreden	(sich) verabreden	b1	약속하다, 만나기로 하다	재귀동사	claude-sonnet-5
verabredung	die Verabredung	b1	약속, 만남		claude-sonnet-5
verabschieden	(sich) verabschieden	b1	작별 인사하다, 배웅하다	재귀동사	claude-sonnet-5
abschied	der Abschied	b1	작별, 이별		claude-sonnet-5
veraendern	(sich) verändern	b1	바꾸다, 변화시키다, 변하다	재귀동사	claude-sonnet-5
verantwortlich	verantwortlich	b1	책임이 있는		claude-sonnet-5
verantwortung	die Verantwortung	b1	책임		claude-sonnet-5
verbessern	(sich) verbessern	b1	개선하다, 향상시키다, 나아지다	재귀동사	claude-sonnet-5
verbot	das Verbot	b1	금지		claude-sonnet-5
verbinden	verbinden	b1	붕대를 감다, 연결하다, 잇다	전화 연결도 씀	claude-sonnet-5
verbindung	die Verbindung	b1	연결, 노선, 통화 상태		claude-sonnet-5
verbrauchen	verbrauchen	b1	소비하다, 소모하다		claude-sonnet-5
verbrecher	der Verbrecher	b1	범죄자		claude-sonnet-5
verbrecherin	die Verbrecherin	b1	여성 범죄자		claude-sonnet-5
verbrennen	(sich) verbrennen	b1	태우다, 화상을 입다, 데다	재귀동사	claude-sonnet-5
verbringen	verbringen	b1	보내다	목적어는 시간	claude-sonnet-5
verdacht	der Verdacht	b1	의심, 혐의		claude-sonnet-5
verdaechtig	verdächtig	b1	의심스러운, 수상한		claude-sonnet-5
vergangenheit	die Vergangenheit	b1	과거		claude-sonnet-5
vergeblich	vergeblich	b1	헛된, 소용없는		claude-sonnet-5
sich-vergnuegen	sich vergnügen	b1	즐기다, 즐겁게 놀다	재귀동사	claude-sonnet-5
vergnuegen	das Vergnügen	b1	즐거움, 기쁨, 재미		claude-sonnet-5
vergnuegt	vergnügt	b1	즐거운, 유쾌한		claude-sonnet-5
vergroessern	vergrößern	b1	확대하다, 확장하다, 늘리다		claude-sonnet-5
verhaften	verhaften	b1	체포하다		claude-sonnet-5
sich-verhalten	sich verhalten	b1	행동하다, 처신하다	재귀동사	claude-sonnet-5
verhalten	das Verhalten	b1	행동, 태도		claude-sonnet-5
verhaeltnis	das Verhältnis	b1	관계		claude-sonnet-5
verhindern	verhindern	b1	막다, 방지하다		claude-sonnet-5
verlag	der Verlag	b1	출판사		claude-sonnet-5
verlangen	verlangen	b1	요구하다, 청구하다, 부르다	전화로 찾다도 됨	claude-sonnet-5
verlaengern	verlängern	b1	연장하다, 늘리다		claude-sonnet-5
verlassen	verlassen	b1	떠나다, 믿다, 의지하다	sich verlassen auf=믿다	claude-sonnet-5
sich-verlaufen	sich verlaufen	b1	길을 잃다	재귀동사	claude-sonnet-5
verletzung	die Verletzung	b1	부상, 상처		claude-sonnet-5
verlierer	der Verlierer	b1	패배자		claude-sonnet-5
verliererin	die Verliererin	b1	여성 패배자		claude-sonnet-5
verlust	der Verlust	b1	손실, 분실		claude-sonnet-5
vermeiden	vermeiden	b1	피하다		claude-sonnet-5
vermieterin	die Vermieterin	b1	여성 집주인, 임대인		claude-sonnet-5
vermietung	die Vermietung	b1	임대		claude-sonnet-5
vermissen	vermissen	b1	그리워하다		claude-sonnet-5
vermittlung	die Vermittlung	b1	안내소, 중개소, 교환대		claude-sonnet-5
vermuten	vermuten	b1	추측하다, 짐작하다		claude-sonnet-5
vernuenftig	vernünftig	b1	이성적인, 분별 있는, 합리적인		claude-sonnet-5
verpacken	verpacken	b1	포장하다		claude-sonnet-5
verpflegen	verpflegen	b1	식사를 제공하다, 부양하다		claude-sonnet-5
verpflichtet	verpflichtet	b1	의무가 있는	verpflichten의 분사형	claude-sonnet-5
verraten	verraten	b1	누설하다, 배신하다, 드러내다		claude-sonnet-5
verrueckt	verrückt	b1	미친, 정신 나간		claude-sonnet-5
versammlung	die Versammlung	b1	모임, 집회		claude-sonnet-5
versaeumen	versäumen	b1	놓치다		claude-sonnet-5
verschreiben	verschreiben	b1	처방하다		claude-sonnet-5
verschwinden	verschwinden	b1	사라지다, 없어지다		claude-sonnet-5
versichern	versichern	b1	보험에 들다, 보증하다		claude-sonnet-5
versichertenkarte	die Versichertenkarte	b1	건강보험증, 보험 카드		claude-sonnet-5
versicherung	die Versicherung	b1	보험, 보험회사		claude-sonnet-5
uebernehmen	übernehmen	b1	인수하다, 넘겨받다, 맡다		claude-sonnet-5
ueberpruefen	überprüfen	b1	검토하다, 점검하다, 확인하다		claude-sonnet-5
ueberqueren	überqueren	b1	건너다, 횡단하다		claude-sonnet-5
ueberraschen	überraschen	b1	놀라게 하다	과거분사가 형용사처럼 쓰임	claude-sonnet-5
ueberraschung	die Überraschung	b1	놀람, 뜻밖의 일, 서프라이즈		claude-sonnet-5
ueberreden	überreden	b1	설득하다	jn zu etw 설득	claude-sonnet-5
ueberschrift	die Überschrift	b1	제목, 표제		claude-sonnet-5
uebersetzer	der Übersetzer	b1	번역가, 통역사	남성형	claude-sonnet-5
uebersetzerin	die Übersetzerin	b1	번역가, 통역사	여성형	claude-sonnet-5
ueberstunde	die Überstunde	b1	초과근무, 야근	주로 복수형	claude-sonnet-5
uebertreiben	übertreiben	b1	과장하다, 지나치게 하다		claude-sonnet-5
ueberweisung	die Überweisung	b1	계좌이체, 진료의뢰서	송금·소견서 두 뜻	claude-sonnet-5
ueberzeugen	(sich) überzeugen	b1	설득하다, 확신시키다, 확신하다	재귀동사 가능	claude-sonnet-5
ueberzeugung	die Überzeugung	b1	확신, 신념		claude-sonnet-5
ueblich	üblich	b1	흔한, 보통의, 관례적인		claude-sonnet-5
uebrig	übrig	b1	남은, 나머지의		claude-sonnet-5
uebrigens	übrigens	b1	그런데, 그건 그렇고		claude-sonnet-5
ufer	das Ufer	b1	강변, 기슭, 호숫가		claude-sonnet-5
umarmen	umarmen	b1	포옹하다, 껴안다		claude-sonnet-5
um-zu	um … zu	b1	~하기 위해	zu부정사 구문	claude-sonnet-5
umdrehen	(sich) umdrehen	b1	돌리다, 뒤집다, 돌아보다	분리동사	claude-sonnet-5
umfrage	die Umfrage	b1	설문조사, 여론조사		claude-sonnet-5
umgebung	die Umgebung	b1	주변, 근처, 환경		claude-sonnet-5
umgehen	umgehen	b1	다루다, 대처하다	mit+3격, 분리동사	claude-sonnet-5
umgekehrt	umgekehrt	b1	반대의, 거꾸로		claude-sonnet-5
umleitung	die Umleitung	b1	우회로, 우회		claude-sonnet-5
umso	umso	b1	더욱더, 그럴수록	je~umso 구문	claude-sonnet-5
umsonst	umsonst	b1	공짜로, 헛되이		claude-sonnet-5
umtauschen	umtauschen	b1	교환하다, 환전하다	분리동사	claude-sonnet-5
umtausch	der Umtausch	b1	교환		claude-sonnet-5
umwelt	die Umwelt	b1	환경		claude-sonnet-5
umweltschutz	der Umweltschutz	b1	환경보호		claude-sonnet-5
uniform	die Uniform	b1	제복, 유니폼		claude-sonnet-5
unterbrechen	unterbrechen	b1	중단시키다, 가로막다, 방해하다		claude-sonnet-5
umweltverschmutzung	die Umweltverschmutzung	b1	환경오염		claude-sonnet-5
un	un-	b1	안~, 못~, 비~(부정의 뜻)	형용사 부정 접두사	claude-sonnet-5
unterhaltung	die Unterhaltung	b1	오락, 즐거움, 대화		claude-sonnet-5
unterlagen	die Unterlagen	b1	서류, 자료	복수형만 씀	claude-sonnet-5
unterlassen	unterlassen	b1	그만두다, 삼가다	격식체	claude-sonnet-5
ungefaehr	ungefähr	b1	대략, 약		claude-sonnet-5
ungewoehnlich	ungewöhnlich	b1	특이한, 이상한, 드문		claude-sonnet-5
unglaublich	unglaublich	b1	믿을 수 없는, 놀라운		claude-sonnet-5
unglueck	das Unglück	b1	불행, 사고, 재난		claude-sonnet-5
unheimlich	unheimlich	b1	으스스한, 무서운, 엄청	구어 강조부사로도 씀	claude-sonnet-5
unternehmer	der Unternehmer	b1	기업가, 사업가	남성형	claude-sonnet-5
unternehmerin	die Unternehmerin	b1	기업가, 사업가	여성형	claude-sonnet-5
unterrichten	unterrichten	b1	가르치다, 교육하다		claude-sonnet-5
untersagt	untersagt	b1	금지된	과거분사, 형용사처럼 씀	claude-sonnet-5
unterscheiden	unterscheiden	b1	구별하다, 구분하다		claude-sonnet-5
unterschiedlich	unterschiedlich	b1	다른, 상이한, 다양한		claude-sonnet-5
unterstreichen	unterstreichen	b1	밑줄을 긋다, 강조하다		claude-sonnet-5
unterstuetzen	unterstützen	b1	지원하다, 돕다		claude-sonnet-5
unterstuetzung	die Unterstützung	b1	지원, 도움		claude-sonnet-5
untersuchung	die Untersuchung	b1	검사, 조사, 진찰		claude-sonnet-5
unterwegs	unterwegs	b1	가는 중, 도중에, 이동 중		claude-sonnet-5
urkunde	die Urkunde	b1	증서, 상장		claude-sonnet-5
ursache	die Ursache	b1	원인		claude-sonnet-5
verursachen	verursachen	b1	일으키다, 초래하다		claude-sonnet-5
urspruenglich	ursprünglich	b1	원래, 본래		claude-sonnet-5
urteil	das Urteil	b1	판단, 판결		claude-sonnet-5
zange	die Zange	b1	펜치, 집게		claude-sonnet-5
zeichen	das Zeichen	b1	신호, 표시, 기호		claude-sonnet-5
verkehrszeichen	das Verkehrszeichen	b1	교통 표지판		claude-sonnet-5
zeichnung	die Zeichnung	b1	그림, 도면		claude-sonnet-5
zeile	die Zeile	b1	줄, 행		claude-sonnet-5
ziehen	ziehen	b1	당기다, 이사하다, (바람이) 들어오다	이동 뜻엔 sein	claude-sonnet-5
ziemlich	ziemlich	b1	꽤, 상당히		claude-sonnet-5
zeitpunkt	der Zeitpunkt	b1	시점, 시기		claude-sonnet-5
zelten	zelten	b1	캠핑하다, 야영하다		claude-sonnet-5
zentral	zentral	b1	중심의, 중앙의		claude-sonnet-5
zerstoeren	zerstören	b1	파괴하다		claude-sonnet-5
zertifikat	das Zertifikat	b1	증명서, 자격증		claude-sonnet-5
zeug	das Zeug/-zeug	b1	물건, 것들	구어	claude-sonnet-5
zinsen-nur-pl	die Zinsen (nur Pl.)	b1	이자	복수형만 씀	claude-sonnet-5
zivilstand	der Zivilstand	b1	혼인 상태, 신분	스위스식 표현	claude-sonnet-5
zone	die Zone	b1	구역, 지대		claude-sonnet-5
zeuge	der Zeuge	b1	증인, 목격자	남성형	claude-sonnet-5
zeugin	die Zeugin	b1	증인, 목격자	여성형	claude-sonnet-5
zubereiten	zubereiten	b1	준비하다, 조리하다	분리동사	claude-sonnet-5
zufall	der Zufall	b1	우연, 우연의 일치		claude-sonnet-5
zufaellig	zufällig	b1	우연한, 우연히, 혹시		claude-sonnet-5
zuender	die Zünder	b1	성냥	스위스어, 성냥 뜻	claude-sonnet-5
zuendholz	das Zündholz	b1	성냥		claude-sonnet-5
zunehmen	zunehmen	b1	살찌다, 증가하다	분리동사	claude-sonnet-5
zurechtkommen	zurechtkommen	b1	잘 해내다, 그럭저럭 지내다	분리동사	claude-sonnet-5
zugang	der Zugang	b1	입구, 접근		claude-sonnet-5
zugaenglich	zugänglich	b1	접근 가능한, 개방된		claude-sonnet-5
zugehen	zugehen	b1	닫히다, 다가가다	분리동사	claude-sonnet-5
zuhause	das Zuhause	b1	집, 보금자리		claude-sonnet-5
zuhoerer	der Zuhörer	b1	청취자, 청중	남성형	claude-sonnet-5
zuhoererin	die Zuhörerin	b1	청취자, 청중	여성형	claude-sonnet-5
zukunft	die Zukunft	b1	미래, 장래		claude-sonnet-5
zukuenftig	zukünftig	b1	미래의, 앞으로		claude-sonnet-5
zumindest	zumindest	b1	적어도, 최소한		claude-sonnet-5
zunaechst	zunächst	b1	우선, 먼저		claude-sonnet-5
zusagen	zusagen	b1	승낙하다, 수락하다	분리동사	claude-sonnet-5
zusammenarbeit	die Zusammenarbeit	b1	협력, 협업		claude-sonnet-5
zusammenfassen	zusammenfassen	b1	요약하다	분리동사	claude-sonnet-5
zusammenhang	der Zusammenhang	b1	연관성, 맥락		claude-sonnet-5
zusaetzlich	zusätzlich	b1	추가의, 부가적인		claude-sonnet-5
zuschauen	zuschauen	b1	구경하다, 지켜보다	분리동사	claude-sonnet-5
zuschauer	der Zuschauer	b1	관객, 시청자	남성형	claude-sonnet-5
zuschlag	der Zuschlag	b1	추가 요금, 할증료		claude-sonnet-5
zustand	der Zustand	b1	상태		claude-sonnet-5
zustaendig	zuständig	b1	담당하는, 책임 있는		claude-sonnet-5
zustimmen	zustimmen	b1	동의하다, 찬성하다	분리동사	claude-sonnet-5
zustimmung	die Zustimmung	b1	동의, 승인		claude-sonnet-5
zutaten	die Zutaten	b1	재료	주로 복수형	claude-sonnet-5
zuverlaessig	zuverlässig	b1	믿을 만한, 신뢰할 수 있는		claude-sonnet-5
zwar	zwar	b1	비록 ~이지만, 즉	'und zwar'는 구체적으로	claude-sonnet-5
zweck	der Zweck	b1	목적		claude-sonnet-5
zweifeln	zweifeln	b1	의심하다		claude-sonnet-5
zweifel	der Zweifel	b1	의심, 의문		claude-sonnet-5
zwiebel	die Zwiebel	b1	양파		claude-sonnet-5
zwingen	(sich) zwingen	b1	강요하다, 강제하다	재귀동사	claude-sonnet-5
wand	die Wand	b1	벽		claude-sonnet-5
wanderung	die Wanderung	b1	도보 여행, 하이킹		claude-sonnet-5
warmen-pullover	warmen Pullover	b1	따뜻한	형용사 어미변화형	claude-sonnet-5
waerme	die Wärme	b1	온기, 따뜻함, 열		claude-sonnet-5
warnen	warnen	b1	경고하다, 주의를 주다		claude-sonnet-5
waschmittel	das Waschmittel	b1	세제		claude-sonnet-5
wecker	der Wecker	b1	자명종, 알람시계		claude-sonnet-5
weder-noch	weder … noch	b1	~도 ~도 아닌	상관접속사	claude-sonnet-5
