id	de	level	ko	model
sec33037196	Er kommt um sieben Uhr.	a1	그는 7시에 와요.	claude-opus-5[1m]
sbbfc5a091b	Da kommt er gerade um die Ecke.	a1	저기 그가 막 모퉁이를 돌아 와요.	claude-opus-5[1m]
se2ab522375	Die Apotheke ist gleich um die Ecke.	a1	약국은 바로 모퉁이를 돌면 있어요.	claude-opus-5[1m]
sfb307cc9b3	Wir treffen uns um 8 Uhr.	a1	우리는 8시에 만나요.	claude-opus-5[1m]
s94ff9d93d8	Die Benzinpreise sind schon wieder um 3 % gestiegen.	a1	휘발유 가격이 또 3% 올랐어요.	claude-opus-5[1m]
s540a72a235	Nächsten Monat ziehen wir um.	a1	우리는 다음 달에 이사해요.	claude-opus-5[1m]
s53088680d5	Er ist in eine neue Wohnung umgezogen.	a1	그는 새 집으로 이사했어요.	claude-opus-5[1m]
sa889ffc0ce	Familie Meier ist letzten Monat umgezogen. Sie wohnen nicht mehr hier.	a1	마이어 씨 가족은 지난달에 이사했어요. 이제 여기 살지 않아요.	claude-opus-5[1m]
s0563bab7df	Peter und Helmut sind meine Söhne.	a1	페터와 헬무트는 제 아들들이에요.	claude-opus-5[1m]
s1097b5c9ce	Ich habe heute und morgen frei.	a1	저는 오늘과 내일 쉬어요.	claude-opus-5[1m]
s80c0b35400	Ich kaufe ein und mein Mann kocht.	a1	저는 장을 보고 남편은 요리해요.	claude-opus-5[1m]
s596d8e3e5e	Das ist unsere Lehrerin.	a1	이분은 우리 선생님이에요.	claude-opus-5[1m]
s591842c6fd	Er wohnt ganz unten im Haus.	a1	그는 건물 맨 아래층에 살아요.	claude-opus-5[1m]
sc935c120d7	Wir wohnen im 3. Stock, meine Eltern unten im 1. Stock.	a1	우리는 3층에 살고, 부모님은 아래 1층에 사세요.	claude-opus-5[1m]
s6bb5903e72	Sie ist mal kurz nach unten gegangen.	a1	그녀는 잠깐 아래층에 내려갔어요.	claude-opus-5[1m]
s9ca85d3db7	Unter uns wohnt eine Familie mit drei Kindern.	a1	우리 아래층에 아이 셋 있는 가족이 살아요.	claude-opus-5[1m]
scb936cbc45	Die CDs sind im Regal unter dem Fernseher.	a1	CD들은 텔레비전 아래 선반에 있어요.	claude-opus-5[1m]
s74f1d74ac1	Mein Pass ist im unteren Regal.	a1	제 여권은 아래 선반에 있어요.	claude-opus-5[1m]
sdeef1047eb	Wir haben Unterricht von 8.00 bis 12.00 Uhr.	a1	우리는 8시부터 12시까지 수업이 있어요.	claude-opus-5[1m]
se66100ca6b	Der Unterricht dauert bis 19 Uhr.	a1	수업은 19시까지 계속돼요.	claude-opus-5[1m]
sb6f349dd45	Der Unterricht dauert von 17 bis 19 Uhr.	a1	수업은 17시부터 19시까지예요.	claude-opus-5[1m]
s718c566172	Wo muss ich unterschreiben?	a1	어디에 서명해야 하나요?	claude-opus-5[1m]
s417b45844d	Ich habe den Vertrag unterschrieben.	a1	저는 계약서에 서명했어요.	claude-opus-5[1m]
sbbbc424548	Unterschreiben Sie bitte hier unten rechts.	a1	여기 아래 오른쪽에 서명해 주세요.	claude-opus-5[1m]
s69324312ed	Hier fehlt noch Ihre Unterschrift.	a1	여기 서명이 아직 빠졌어요.	claude-opus-5[1m]
s72c4077af4	Auf dem Schreiben fehlt die Unterschrift.	a1	그 문서에 서명이 빠졌어요.	claude-opus-5[1m]
sf6a4b23376	Ich nehme im September Urlaub.	a1	저는 9월에 휴가를 내요.	claude-opus-5[1m]
s285630c10e	Ich habe noch drei Tage Urlaub.	a1	저는 아직 휴가가 사흘 남았어요.	claude-opus-5[1m]
sb49079e1d7	Mein Vater ist Arbeiter.	a1	제 아버지는 노동자예요.	claude-opus-5[1m]
s3c47f79946	Mein Vater arbeitet in einem Restaurant.	a1	제 아버지는 식당에서 일해요.	claude-opus-5[1m]
s07a84dd458	Herr Müller ist Vater geworden.	a1	뮐러 씨가 아버지가 되었어요.	claude-opus-5[1m]
sc8831c3043	Hier ist Rauchen verboten.	a1	여기서는 흡연이 금지예요.	claude-opus-5[1m]
sc1680b125e	Ich verdiene 1.500 Euro im Monat.	a1	저는 한 달에 1,500유로를 벌어요.	claude-opus-5[1m]
s925ae1ae95	Er hat viel Geld verdient.	a1	그는 돈을 많이 벌었어요.	claude-opus-5[1m]
s63cc2248d0	In diesem Beruf verdient man gut.	a1	이 직업은 벌이가 좋아요.	claude-opus-5[1m]
s4e3397e710	Er hat den Urlaub wirklich verdient.	a1	그는 정말 휴가를 받을 만해요.	claude-opus-5[1m]
s89549945dd	Es gibt einen neuen Sportverein in der Stadt.	a1	시내에 새 스포츠 클럽이 있어요.	claude-opus-5[1m]
sdf727d47ab	Er ist seit vielen Jahren im Verein.	a1	그는 여러 해 전부터 그 클럽에 있어요.	claude-opus-5[1m]
s5f5df0c6b2	Ich bin schon seit 15 Jahren Mitglied in diesem Verein.	a1	저는 벌써 15년째 이 클럽의 회원이에요.	claude-opus-5[1m]
s14cac1f38e	Ich bin verheiratet und habe drei Kinder.	a1	저는 결혼했고 아이가 셋 있어요.	claude-opus-5[1m]
s466b16b3a0	Mit wem sind Sie verheiratet?	a1	누구와 결혼하셨어요?	claude-opus-5[1m]
s10ed16b80d	Meine Eltern sind seit 30 Jahren verheiratet.	a1	제 부모님은 결혼한 지 30년 되셨어요.	claude-opus-5[1m]
s121c23315c	Er verkauft sein altes Auto.	a1	그는 자기 낡은 차를 팔아요.	claude-opus-5[1m]
s7c8fb65bd0	Der Verkäufer hat viele Bücher verkauft.	a1	그 판매원은 책을 많이 팔았어요.	claude-opus-5[1m]
s7b6fab8ecf	Ich habe unser altes Auto verkauft.	a1	저는 우리 낡은 차를 팔았어요.	claude-opus-5[1m]
s822b573224	Meine Mutter ist Verkäuferin im Kaufhaus.	a1	제 어머니는 백화점 판매원이에요.	claude-opus-5[1m]
sa016df1072	Die Verkäuferin wird Ihnen gleich helfen.	a1	판매원이 곧 도와드릴 거예요.	claude-opus-5[1m]
sa514fca224	Die Wohnung ist schon vermietet.	a1	그 집은 이미 임대되었어요.	claude-opus-5[1m]
s181d42a517	Er hat das Haus vermietet.	a1	그는 그 집을 세놓았어요.	claude-opus-5[1m]
s111fda2696	Bei uns im Haus ist ein Zimmer zu vermieten.	a1	우리 건물에 방 하나가 세놓여 있어요.	claude-opus-5[1m]
sca7c30ad94	Unser Vermieter heißt Huber. Er wohnt auch hier.	a1	우리 집주인은 후버 씨예요. 그도 여기 살아요.	claude-opus-5[1m]
sc1aa8d3837	Unsere Vermieterin ist eine sehr nette, ältere Frau.	a1	우리 집주인 아주머니는 아주 친절한 나이 든 분이에요.	claude-opus-5[1m]
sb6374b7a01	Können Sie mich verstehen?	a1	제 말 알아들으시겠어요?	claude-opus-5[1m]
sd1a82bbc0a	Ich verstehe diese Aufgabe nicht.	a1	저는 이 과제를 이해하지 못하겠어요.	claude-opus-5[1m]
sd00253947f	Ich kann Sie kaum verstehen. Sprechen Sie bitte lauter.	a1	거의 알아들을 수가 없어요. 좀 더 크게 말해 주세요.	claude-opus-5[1m]
sd19bf4660f	Den Satz verstehe ich nicht.	a1	그 문장을 이해하지 못하겠어요.	claude-opus-5[1m]
s108cb566f9	Ich verstehe nichts von Computern.	a1	저는 컴퓨터에 대해 아무것도 몰라요.	claude-opus-5[1m]
s96cd1e2e5a	Unsere beiden Kinder verstehen sich sehr gut.	a1	우리 두 아이는 아주 사이가 좋아요.	claude-opus-5[1m]
s20b6a398bf	Peter besucht seine Verwandten in Polen.	a1	페터는 폴란드에 있는 친척들을 방문해요.	claude-opus-5[1m]
s5c272e988b	Zu meinem Geburtstag kommen alle Verwandten.	a1	제 생일에 친척들이 모두 와요.	claude-opus-5[1m]
s842fa523d1	Hier regnet es viel.	a1	여기는 비가 많이 와요.	claude-opus-5[1m]
sdb687a0af9	Ich habe leider nicht viel Zeit.	a1	저는 아쉽게도 시간이 많지 않아요.	claude-opus-5[1m]
s9c784b17a8	Viel Spaß!	a1	즐겁게 보내세요!	claude-opus-5[1m]
s34f390676d	Im Winter sind viele Leute erkältet.	a1	겨울에는 많은 사람들이 감기에 걸려요.	claude-opus-5[1m]
sab65932355	Ich habe schon viel gelernt.	a1	저는 이미 많이 배웠어요.	claude-opus-5[1m]
sc2fe261547	Ich wünsche Ihnen viel Spaß.	a1	즐거운 시간 보내시길 바라요.	claude-opus-5[1m]
s7a652c6d0f	Das ist mir viel zu teuer.	a1	그건 저한테 너무 비싸요.	claude-opus-5[1m]
se01d6f134e	Ich komme vielleicht mit dem Bus.	a1	저는 아마 버스로 갈 거예요.	claude-opus-5[1m]
s4ae596889a	Vielleicht bekomme ich diesen Job.	a1	어쩌면 제가 이 일자리를 얻을지도 몰라요.	claude-opus-5[1m]
s4ed8f64f43	Er besucht uns vielleicht am Wochenende.	a1	그는 아마 주말에 우리를 방문할 거예요.	claude-opus-5[1m]
sa8d62eb0d1	Kannst du mir vielleicht ein bisschen Geld leihen?	a1	혹시 나에게 돈을 조금 빌려줄 수 있어?	claude-opus-5[1m]
s0021173fb0	Kommst du mit in die Stadt? - Ich weiß noch nicht. Vielleicht.	a1	같이 시내에 갈래? - 아직 모르겠어. 어쩌면.	claude-opus-5[1m]
s3090dbb1f7	Vielleicht bekomme ich den Job.	a1	어쩌면 제가 그 일자리를 얻을지도 몰라요.	claude-opus-5[1m]
sc722d57da4	Die Fahrkarte war vielleicht teuer!	a1	그 승차권 정말 비쌌어요!	claude-opus-5[1m]
se688eb70ab	Hast du vielleicht Kleingeld für mich?	a1	혹시 잔돈 좀 있어?	claude-opus-5[1m]
s5f0692d70b	Das Auto von Felix ist kaputt.	a1	펠릭스의 자동차가 고장 났어요.	claude-opus-5[1m]
saac042d545	Er kommt gerade von Köln/von zu Hause.	a1	그는 방금 쾰른에서/집에서 왔어요.	claude-opus-5[1m]
s4eb3bf150a	Die Brötchen sind leider von gestern.	a1	그 빵은 아쉽게도 어제 것이에요.	claude-opus-5[1m]
sf7abb396be	Ich komme gerade vom Zahnarzt.	a1	저는 방금 치과에서 오는 길이에요.	claude-opus-5[1m]
s760a6ff757	Emil ist ein Freund von mir.	a1	에밀은 제 친구예요.	claude-opus-5[1m]
sb9bc56ed46	Haben Sie noch eine Zeitung von heute?	a1	오늘 신문 아직 있나요?	claude-opus-5[1m]
s47e370f4b1	Von jetzt an müssen wir sparen.	a1	이제부터 우리는 절약해야 해요.	claude-opus-5[1m]
s799d7abad4	Das Büro ist von 13 bis 15 Uhr geschlossen.	a1	사무실은 13시부터 15시까지 닫아요.	claude-opus-5[1m]
s7f0580b292	Der Termin war vor einer Stunde.	a1	약속은 한 시간 전이었어요.	claude-opus-5[1m]
sff46ca7823	Das Auto steht vor der Tür.	a1	자동차가 문 앞에 서 있어요.	claude-opus-5[1m]
se41d4dd66e	Er ist vor einer Stunde gegangen.	a1	그는 한 시간 전에 갔어요.	claude-opus-5[1m]
s2ced80cb85	Ich bin vor einer Woche zurückgekommen.	a1	저는 일주일 전에 돌아왔어요.	claude-opus-5[1m]
sa5b06530bf	Ich konnte vor Schmerzen nicht schlafen.	a1	저는 통증 때문에 잠을 잘 수 없었어요.	claude-opus-5[1m]
s64083a9449	Ich heiße Müller, mein Vorname ist Eva.	a1	제 성은 뮐러이고, 이름은 에바예요.	claude-opus-5[1m]
s22b9f2ff38	Mein Vorname ist Thomas.	a1	제 이름은 토마스예요.	claude-opus-5[1m]
s39cc626e84	Vorsicht! Da kommt ein Auto.	a1	조심하세요! 저기 차가 와요.	claude-opus-5[1m]
s170027cda5	Vorsicht! Der Teller ist heiß.	a1	조심하세요! 접시가 뜨거워요.	claude-opus-5[1m]
s5fd8b1ac1a	Wir wollen uns kennenlernen.	a1	우리 서로 알아가고 싶어요.	claude-opus-5[1m]
s33c8d2d0c6	Wir wollen uns kennenlernen. Können Sie sich bitte vorstellen?	a1	우리 서로 알아가고 싶어요. 자기소개 좀 해 주시겠어요?	claude-opus-5[1m]
sc930400cc3	Darf ich Ihnen meine Frau vorstellen?	a1	제 아내를 소개해 드려도 될까요?	claude-opus-5[1m]
s5b69a9d3c6	So schwierig habe ich mir die Arbeit nicht vorgestellt.	a1	저는 그 일이 이렇게 어려울 거라고 생각하지 못했어요.	claude-opus-5[1m]
sd2c6a546c5	Darf ich dir meine Frau vorstellen?	a1	내 아내를 너에게 소개해도 될까?	claude-opus-5[1m]
s844666650f	Ich möchte mich vorstellen: Mein Name ist Schuster.	a1	제 소개를 하겠습니다. 제 이름은 슈스터예요.	claude-opus-5[1m]
s7469a310b8	Wie ist die Vorwahl von München?	a1	뮌헨의 지역 번호가 어떻게 되나요?	claude-opus-5[1m]
s3616dc6fd0	Wie ist die Vorwahl von Hamburg?	a1	함부르크의 지역 번호가 어떻게 되나요?	claude-opus-5[1m]
sc1b6067e36	Wir wandern um den Chiemsee.	a1	우리는 킴제 호수 주변을 하이킹해요.	claude-opus-5[1m]
sea05954848	Wir gehen oft wandern.	a1	우리는 자주 하이킹을 가요.	claude-opus-5[1m]
s1340985743	Wir sind schon gewandert.	a1	우리는 이미 하이킹을 했어요.	claude-opus-5[1m]
s2353e6bc2b	Wann bist du fertig?	a1	너는 언제 끝나?	claude-opus-5[1m]
s411a32c181	Wann kann ich Sie anrufen?	a1	제가 언제 전화드리면 될까요?	claude-opus-5[1m]
s605d7e5b99	Wann sind Sie geboren?	a1	언제 태어나셨어요?	claude-opus-5[1m]
s5d3c7e83f4	Wann kommst du?	a1	너 언제 와?	claude-opus-5[1m]
s3a96506a94	Wissen Sie, wann der Kurs beginnt?	a1	그 강좌가 언제 시작하는지 아세요?	claude-opus-5[1m]
sde7e8d92ab	Bis wann muss ich mich anmelden?	a1	저는 언제까지 등록해야 하나요?	claude-opus-5[1m]
s2c43736258	Ab wann haben Sie geöffnet?	a1	몇 시부터 문을 여시나요?	claude-opus-5[1m]
s2393b86c2f	Können Sie ein paar Minuten warten?	a1	몇 분만 기다려 주시겠어요?	claude-opus-5[1m]
safcf0f3d79	Auf wen warten Sie?	a1	누구를 기다리세요?	claude-opus-5[1m]
sb1f5dd74db	Ich habe schon lange gewartet.	a1	저는 이미 오래 기다렸어요.	claude-opus-5[1m]
s7c8c3579ae	Ich warte seit einer Stunde auf den Bus.	a1	저는 한 시간째 버스를 기다리고 있어요.	claude-opus-5[1m]
s0c35439b19	Warum kommt er nicht?	a1	그는 왜 안 와요?	claude-opus-5[1m]
s1841c96efa	Warum besuchst du mich nicht?	a1	너는 왜 나를 방문하지 않아?	claude-opus-5[1m]
s9081e06a32	Ich weiß nicht, warum es hier so kalt ist.	a1	저는 여기가 왜 이렇게 추운지 모르겠어요.	claude-opus-5[1m]
sd15af94d94	Was ist das?	a1	이게 뭐예요?	claude-opus-5[1m]
sd55c4f83f4	Was möchten Sie?	a1	무엇을 원하세요?	claude-opus-5[1m]
s5e15a9fc9b	Wissen Sie, was das ist?	a1	저게 뭔지 아세요?	claude-opus-5[1m]
s6efb4e46e0	Hast du schon (et)was gegessen?	a1	너 벌써 뭐 좀 먹었어?	claude-opus-5[1m]
s61a8700617	Was für eine Farbe möchten Sie?	a1	어떤 색을 원하세요?	claude-opus-5[1m]
s902eb3f77d	Ich will mir ein Auto kaufen. – Was denn für eins?	a1	저는 차를 사려고 해요. – 어떤 차요?	claude-opus-5[1m]
s8f8fc03d7a	Wo kann ich mir die Hände waschen?	a1	어디서 손을 씻을 수 있나요?	claude-opus-5[1m]
s292b7e07f5	Ich muss morgen waschen.	a1	저는 내일 빨래를 해야 해요.	claude-opus-5[1m]
sb719014573	Ich habe mir die Hände gewaschen.	a1	저는 손을 씻었어요.	claude-opus-5[1m]
s693b3201fc	Ich habe die Bluse gerade frisch gewaschen.	a1	저는 그 블라우스를 방금 새로 빨았어요.	claude-opus-5[1m]
s4ac0f6a04b	Ein Glas Wasser, bitte.	a1	물 한 잔 주세요.	claude-opus-5[1m]
sd7e39a7229	Gibt es hier kein warmes Wasser?	a1	여기 따뜻한 물이 없나요?	claude-opus-5[1m]
sba0242c4ac	Kann ich bitte ein Glas Wasser haben?	a1	물 한 잔 주실 수 있나요?	claude-opus-5[1m]
se1acabe060	Eine Cola und zwei Wasser, bitte!	a1	콜라 하나랑 물 두 개 주세요!	claude-opus-5[1m]
s62b9fd9431	Ich muss zum Arzt. Mein Bein tut weh.	a1	저는 병원에 가야 해요. 다리가 아파요.	claude-opus-5[1m]
sd4842732f6	Wählen Sie bitte: weiblich oder männlich.	a1	선택해 주세요: 여성 또는 남성.	claude-opus-5[1m]
sf5266e1a2a	Nein danke, ich möchte keinen Wein.	a1	아니요, 괜찮아요. 와인은 안 마실래요.	claude-opus-5[1m]
sbfb7e16551	In diesem Restaurant gibt es sehr guten Wein.	a1	이 식당에는 아주 좋은 와인이 있어요.	claude-opus-5[1m]
sdfb626d4b2	Zum Bahnhof ist es nicht weit.	a1	역까지는 멀지 않아요.	claude-opus-5[1m]
s74af4e29a7	Wie weit ist es noch bis München?	a1	뮌헨까지 얼마나 더 남았나요?	claude-opus-5[1m]
s828ad4e487	Wie weit sind Sie mit der Arbeit?	a1	일은 어디까지 진행되었나요?	claude-opus-5[1m]
sed03c7e1f4	Die Jacke ist mir zu weit.	a1	그 재킷은 저에게 너무 헐렁해요.	claude-opus-5[1m]
sc90e18ad64	Der Bus fährt nicht weiter.	a1	버스는 더 이상 가지 않아요.	claude-opus-5[1m]
sd9782e5d4a	Können wir jetzt weitermachen?	a1	이제 계속해도 될까요?	claude-opus-5[1m]
s69593e36fe	Entschuldigung, können Sie mir bitte weiterhelfen?	a1	실례합니다, 좀 도와주실 수 있나요?	claude-opus-5[1m]
sbb6ffc6799	Ich möchte nicht stören. Bitte essen Sie ruhig weiter.	a1	방해하고 싶지 않아요. 편하게 계속 드세요.	claude-opus-5[1m]
s0ebb3bb361	Haben Sie noch weitere Fragen?	a1	더 질문 있으세요?	claude-opus-5[1m]
s2a9eecb871	Welches Buch möchtest du?	a1	어떤 책을 원해?	claude-opus-5[1m]
sba90a31815	Es gibt viele Probleme auf der Welt.	a1	세상에는 문제가 많아요.	claude-opus-5[1m]
s060cab342a	Ich möchte gern einmal um die Welt reisen.	a1	저는 한번 세계 일주를 하고 싶어요.	claude-opus-5[1m]
s3a7f642203	Die Studenten kommen aus vielen Ländern. Sie kommen aus der ganzen Welt.	a1	학생들은 여러 나라에서 와요. 그들은 전 세계에서 와요.	claude-opus-5[1m]
s545c09ebba	Überall auf der Welt gibt es Probleme.	a1	세계 어디에나 문제가 있어요.	claude-opus-5[1m]
sc6fe943e84	Ich habe die besten Eltern der Welt.	a1	저는 세상에서 가장 좋은 부모님이 있어요.	claude-opus-5[1m]
s4c97bc5193	Ich habe leider nur wenig verstanden.	a1	저는 안타깝게도 조금밖에 이해하지 못했어요.	claude-opus-5[1m]
s1ea16b58d2	Er verdient wenig.	a1	그는 돈을 조금 벌어요.	claude-opus-5[1m]
s1d97306098	Essen Sie immer so wenig?	a1	항상 그렇게 적게 드세요?	claude-opus-5[1m]
sc3f41c9901	Ich habe nur wenig geschlafen.	a1	저는 잠을 조금밖에 못 잤어요.	claude-opus-5[1m]
s79f229d695	Hier gibt es nur wenige Geschäfte.	a1	여기에는 상점이 몇 개밖에 없어요.	claude-opus-5[1m]
sda60ecdd02	Wer ist das?	a1	저 사람은 누구예요?	claude-opus-5[1m]
s9c912a1630	Wer ist das? Kennst du die Frau?	a1	저 사람 누구야? 너 저 여자 알아?	claude-opus-5[1m]
sfe136dcfdb	Wer will die Prüfung machen?	a1	누가 시험을 보려고 하나요?	claude-opus-5[1m]
s0686c1716a	Mein Sohn will Arzt werden.	a1	제 아들은 의사가 되고 싶어 해요.	claude-opus-5[1m]
s0142ed07cc	Das Wetter am Wochenende wird gut. Das haben sie im Radio gesagt.	a1	주말 날씨는 좋을 거예요. 라디오에서 그렇게 말했어요.	claude-opus-5[1m]
s2c7a85b940	Es wird kalt.	a1	추워지고 있어요.	claude-opus-5[1m]
s5bea312ec9	Ich habe morgen Geburtstag. − Wie alt wirst du denn?	a1	저는 내일이 생일이에요. − 몇 살이 되는데?	claude-opus-5[1m]
s6d0d1c32a2	Warum fährst du so schnell? Bist du verrückt geworden?!	a1	왜 그렇게 빨리 운전해? 너 미쳤어?!	claude-opus-5[1m]
sf8441a34da	Mein Sohn möchte Polizist werden.	a1	제 아들은 경찰관이 되고 싶어 해요.	claude-opus-5[1m]
sbe4ec310ec	Wohin fahren Sie in Urlaub? – Ich glaube, wir werden dieses Jahr zu Hause bleiben.	a1	휴가는 어디로 가세요? – 올해는 집에 있을 것 같아요.	claude-opus-5[1m]
s0afc001212	Wir hatten schlechtes Wetter.	a1	우리는 날씨가 나빴어요.	claude-opus-5[1m]
scd1095cd05	Heute ist das Wetter gut: Es ist sonnig und warm.	a1	오늘은 날씨가 좋아요. 화창하고 따뜻해요.	claude-opus-5[1m]
sacd4d14df7	Wir hatten im Urlaub schlechtes Wetter.	a1	우리는 휴가 때 날씨가 나빴어요.	claude-opus-5[1m]
sb654777ac0	Ich habe Radio gehört. Das Wetter soll schön werden.	a1	저는 라디오를 들었어요. 날씨가 좋아질 거래요.	claude-opus-5[1m]
s15126b7fbc	Bei schönem Wetter könnten wir ein Picknick machen.	a1	날씨가 좋으면 우리는 소풍을 갈 수 있을 텐데요.	claude-opus-5[1m]
s4ab29ab452	Dieses Formular ist sehr wichtig.	a1	이 서류는 아주 중요해요.	claude-opus-5[1m]
s793b905ec2	Es ist wichtig, dass Sie auch kommen.	a1	당신도 오시는 게 중요해요.	claude-opus-5[1m]
sabae66481c	Morgen habe ich einen wichtigen Termin.	a1	내일 저는 중요한 약속이 있어요.	claude-opus-5[1m]
sa46eb6fb65	Die Prüfung ist sehr wichtig für mich.	a1	그 시험은 저에게 아주 중요해요.	claude-opus-5[1m]
sa3f0ca3f2b	Wie heißt du?	a1	너 이름이 뭐야?	claude-opus-5[1m]
sa4f456d3f3	Er schreibt wie ein Kind.	a1	그는 아이처럼 글씨를 써요.	claude-opus-5[1m]
s69d7330871	Wie soll ich das machen?	a1	제가 그걸 어떻게 해야 하죠?	claude-opus-5[1m]
