# 문맥 주석이 없거나 사람이 먼저 확인할 예문. 고친 값은 gloss_overrides.jsonl에 같은 id로 적는다.
id	level	de	ko	reasons
s45d899265b	b1	Es regnet. Unser Picknick fällt leider aus. – So ein Pech!	비가 와요. 아쉽게도 우리 소풍은 취소됐어요. 정말 운이 없네요!	no_gloss
sdb62691f61	b1	Wir hatten im Urlaub Pech mit dem Wetter.	휴가 때 날씨 운이 없었어요.	no_gloss
s588df44caa	b1	Bringen Sie uns bitte Pfeffer und Salz.	후추와 소금을 가져다주세요.	no_gloss
s2ee4963cf0	b1	Lass uns einen Baum pflanzen!	나무를 한 그루 심자!	no_gloss
s3c1ca7b2fc	b1	Ich esse gern Pflaumen und noch lieber Pflaumenkuchen.	자두를 좋아하지만 자두 케이크를 더 좋아해요.	no_gloss
sbbd6eeee24	b1	Das muss dir nicht peinlich sein.	그걸 부끄러워할 필요 없어.	no_gloss
s064f657301	b1	Das war eine peinliche Situation.	그건 난처한 상황이었어요.	no_gloss
sb0397bbcf9	b1	Im Urlaub haben wir in einer kleinen Pension gewohnt.	휴가 때 작은 펜션에서 묵었어요.	no_gloss
sd83917e624	b1	Sie ist 67 und bekommt jetzt eine gute Pension.	그녀는 67세이고 이제 연금을 많이 받아요.	no_gloss
se07188b6a1	b1	Meine Mutter ist sehr krank. Ich muss sie pflegen.	어머니가 많이 아프세요. 제가 돌봐 드려야 해요.	no_gloss
sd65fe70a3d	b1	Meine Freundin ist Pflegerin in einem Altersheim.	제 친구는 요양원에서 간병인으로 일해요.	no_gloss
s5073e9fc4a	b1	Die Pflegerin kümmert sich um die Patienten.	여성 간병인이 환자들을 돌봐요.	no_gloss
sdeda068bf4	b1	Als Autofahrer müssen Sie eine Versicherung haben. Das ist Pflicht.	운전자라면 보험에 가입해야 해요. 의무예요.	no_gloss
s723f35842d	b1	Mein Sohn malt sehr gut. Er hat viel Phantasie.	제 아들은 그림을 아주 잘 그려요. 상상력이 풍부해요.	no_gloss
s42b8d441ef	b1	Am Sonntag machen wir ein Picknick.	일요일에 소풍을 가요.	no_gloss
s6e3565da89	b1	Der Arzt hat mir neue Pillen verschrieben.	의사가 새 약을 처방해 줬어요.	no_gloss
sf65a2f8dc6	b1	Haben Sie frische Pilze?	신선한 버섯이 있나요?	no_gloss
s8b8687682c	b1	Meine Großmutter arbeitet nicht mehr. Sie ist Pensionistin.	할머니는 이제 일하지 않으세요. 은퇴하셨어요.	no_gloss
sb392c1568d	b1	Wie kann ich mich für den Kurs anmelden? – Per Fax oder E-Mail.	수업은 어떻게 신청할 수 있나요? 팩스나 이메일로요.	no_gloss
sefcdab038c	b1	Die Reiseorganisation war perfekt.	여행 준비가 완벽했어요.	no_gloss
sdccfd28874	b1	Auf Hauptbahnhöfen gibt es meist viele Perrons.	중앙역에는 보통 승강장이 많아요.	no_gloss
sd782bcc57b	b1	Hier gibt es zu viele Autos. Das ist meine persönliche Meinung.	여기는 차가 너무 많아요. 그게 제 개인적인 생각이에요.	no_gloss
s089b52c1c3	b1	Ich muss Herrn Meier persönlich sprechen.	마이어 씨를 직접 만나 이야기해야 해요.	no_gloss
s7e2317da22	b1	Unsere Planung für das Sommerfest steht schon lange.	여름 축제 계획은 오래전에 이미 정해졌어요.	no_gloss
s03f4784ca1	b1	Mein Kollege wird Ihre Personalien aufnehmen.	제 동료가 인적 사항을 기록할 거예요.	no_gloss
s9b00703622	b1	Bei Personenstand musst du ledig ankreuzen.	혼인 상태에는 미혼이라고 표시해야 해.	no_gloss
s2a62e89914	b1	Dieser Eingang ist nur für das Personal.	이 입구는 직원 전용이에요.	no_gloss
sb094e71fc3	b1	Hast du keine größere Pfanne? Ich möchte Kartoffeln kochen.	더 큰 프라이팬 없어? 감자를 요리하고 싶어.	no_gloss
s23d8719f16	b1	Was für ein Spielzeug möchten Sie? Aus Plastik oder aus Holz?	어떤 장난감을 원하세요? 플라스틱으로 된 것인가요, 나무로 된 것인가요?	no_gloss
sa6a525bcb7	b1	Ich interessiere mich nicht für Politik.	저는 정치에 관심이 없어요.	no_gloss
scecf430ba4	b1	Weißt du, wie dieser Politiker heißt?	이 정치인의 이름이 뭔지 알아?	no_gloss
sb1039566e6	b1	Die Politikerin hat eine Rede gehalten.	여성 정치인이 연설했어요.	no_gloss
sf936e154ea	b1	Ich diskutiere mit meinem Mann oft über politische Probleme.	저는 남편과 정치 문제에 관해 자주 토론해요.	no_gloss
sa470da77b7	b1	Die politischen Meinungen zum Thema Umwelt sind sehr verschieden.	환경 문제에 대한 정치적 견해는 매우 다양해요.	no_gloss
se0eaa11eb7	b1	Die Schülerin hat für ihre Präsentation eine gute Note bekommen.	여학생이 발표에서 좋은 점수를 받았어요.	no_gloss
sac2f492964	b1	Die Ampel war kaputt. Ein Polizist hat den Verkehr geregelt.	신호등이 고장 났어요. 경찰관이 교통을 정리했어요.	no_gloss
sb086a3a338	b1	Die Polizistin hat den Unfall aufgenommen.	여성 경찰관이 사고 내용을 기록했어요.	no_gloss
s2f34f8eaf8	b1	Diese Musik ist bei Jugendlichen populär.	이 음악은 청소년들에게 인기가 많아요.	no_gloss
s6d841ba6cc	b1	Ich habe nur Kleingeld in meinem Portemonnaie.	지갑에 잔돈만 있어요.	no_gloss
sf1464e115e	b1	Wir haben eine positive Nachricht für Sie. Sie bekommen die Stelle.	좋은 소식이 있어요. 채용되셨어요.	no_gloss
s9c83cc0041	b1	Man muss positiv denken.	긍정적으로 생각해야 해요.	no_gloss
sa38a60f1e9	b1	War die Pöstlerin schon da?	우편배달부가 벌써 왔다 갔어요?	no_gloss
s5ae15db913	b1	Darüber konnte sich jeder in der Presse informieren.	누구나 언론을 통해 그 사실을 알아볼 수 있었어요.	no_gloss
s78619d0752	b1	Mit diesen Leuten verstehe ich mich prima.	저는 이 사람들과 아주 잘 지내요.	no_gloss
s2ed996ea59	b1	Zum Mittagessen gibt es Poulet mit Reis.	점심은 닭고기와 밥이에요.	no_gloss
s66f3db3c10	b1	Bei dieser Firma habe ich zwei Jahre als Praktikantin gearbeitet.	이 회사에서 인턴으로 2년간 일했어요.	no_gloss
s5f0b233f42	b1	Ich habe diesen Sommer als Praktikantin gearbeitet.	이번 여름에 인턴으로 일했어요.	no_gloss
s58811844f9	b1	Unsere Firma produziert Feuerzeuge.	우리 회사는 라이터를 생산해요.	no_gloss
s860fc092dd	b1	Die Produktion von Käse dauert oft viele Wochen.	치즈를 생산하는 데는 흔히 여러 주가 걸려요.	no_gloss
s27d29c2096	b1	Unsere Nachbarin ist Professorin an der Universität.	우리 이웃은 대학교 교수예요.	no_gloss
s32dfe542ee	b1	Keine Angst. Mein Bruder kann die Heizung bestimmt reparieren. Er ist doch ein Profi.	걱정하지 마세요. 제 형이 난방을 분명히 고칠 수 있어요. 형은 전문가거든요.	no_gloss
seadb4e7c9b	b1	Präsentieren Sie Ihre Ergebnisse bitte im Kurs.	수업에서 결과를 발표해 주세요.	no_gloss
s2ba327bd94	b1	Mein Sohn möchte Profisportler werden.	제 아들은 프로 선수가 되고 싶어 해요.	no_gloss
s2e382abc39	b1	Wir wohnen in einem schönen Quartier.	우리는 좋은 동네에 살아요.	no_gloss
s97f7b871b3	b1	Brauchen Sie eine Quittung?	영수증이 필요하세요?	no_gloss
s01b41dcf28	b1	Wir trinken auf Ihre Gesundheit! Prost!	건강을 위해 건배해요! 건배!	no_gloss
sda82520913	b1	Wir protestieren gegen den Bau der Autobahn.	우리는 고속도로 건설에 반대해 시위하고 있어요.	no_gloss
s6b452ae64f	b1	Alle Proteste haben nichts genützt.	모든 시위가 아무 소용이 없었어요.	no_gloss
s5b05aed4ab	b1	Der Prozess wird direkt aus dem Gerichtssaal im Fernsehen übertragen.	재판이 법정에서 텔레비전으로 생중계돼요.	no_gloss
s0ab34d76aa	b1	Es war ein tolles Konzert. Das Publikum war begeistert.	정말 멋진 공연이었어요. 관객들은 열광했어요.	no_gloss
s068cc4c0c5	b1	Das Konzert beginnt um Punkt 20 Uhr.	공연은 정확히 20시에 시작해요.	no_gloss
sc0611db1aa	b1	Beim letzten Satz fehlt der Punkt.	마지막 문장에 마침표가 빠졌어요.	no_gloss
s6d3296e29a	b1	Diesen Punkt haben wir noch nicht besprochen.	이 점은 아직 논의하지 않았어요.	no_gloss
sc69ebf8bbb	b1	Unsere kleine Tochter bekommt zum Geburtstag eine Puppe.	우리 어린 딸은 생일 선물로 인형을 받아요.	no_gloss
s601a1d643a	b1	Für diese Arbeit haben Sie gute Qualifikationen.	이 일에 필요한 자격을 잘 갖추셨어요.	no_gloss
s9638a5a935	b1	Sie bekommen zehn Prozent Rabatt.	10퍼센트 할인받으세요.	no_gloss
s97edcf818f	b1	Hast du noch ein Rad? Ich bin durch Glas gefahren und jetzt ist mein Rad kaputt.	자전거 하나 더 있어? 유리 위로 달려서 이제 내 자전거가 망가졌어.	no_gloss
sde160af582	b1	Der Radfahrer ist auf der Straße unterwegs.	자전거를 탄 사람이 도로를 달리고 있어요.	no_gloss
s0d62a6869d	b1	Ich hätte gern ein Stück Torte mit (Schlag-)Rahm.	생크림을 곁들인 케이크 한 조각 주세요.	no_gloss
se280e8df4c	b1	Wir wohnen am Rand der Innenstadt.	우리는 도심 가장자리에 살아요.	no_gloss
s6cafb96efd	b1	Bitte den Rasen nicht betreten!	잔디밭에 들어가지 마세요!	no_gloss
s5b99a47b9b	b1	Dein Bart ist aber lang! Du solltest dich mal wieder rasieren.	네 수염 정말 길다! 이제 다시 면도해야겠어.	no_gloss
s01ee0d0039	b1	Rate mal, wen ich heute getroffen habe! Deinen Lehrer.	내가 오늘 누구를 만났는지 맞혀 봐! 네 선생님이야.	no_gloss
sa415206bfc	b1	Die Wahl findet im Rathaus statt.	선거는 시청에서 열려요.	no_gloss
s8f101c9226	b1	Ich bin keine Raucherin. Ich bin Nichtraucherin.	저는 담배를 피우지 않아요. 비흡연자예요.	no_gloss
s615b256ee2	b1	Möchtest du nicht raufkommen?	올라오지 않을래?	no_gloss
s5b0f4aa3df	b1	Er ist gerade rausgelaufen.	그는 방금 뛰어나갔어요.	no_gloss
s3c1f05afde	b1	Ich habe nicht realisiert, dass die Zeit schon um ist.	시간이 벌써 끝난 줄 몰랐어요.	no_gloss
sae90ac7969	b1	Im/In Rechnen hat sie eine Eins.	그 아이는 산수에서 1등급을 받았어요.	no_gloss
s0888f00619	b1	Mit solchen Schwierigkeiten hatten wir nicht gerechnet.	우리는 이런 어려움은 예상하지 못했어요.	no_gloss
s97d135ace6	b1	Brauchen Sie für diese Reparatur eine Rechnung?	이 수리에 대한 청구서가 필요하세요?	no_gloss
s3f4a3f917e	b1	Ich hatte Vorfahrt. Ich war im Recht.	제게 우선 통행권이 있었어요. 제가 옳았어요.	no_gloss
sbe8e224f56	b1	Die Rechnung stimmt nicht? Dann haben Sie das Recht, das Geld zurückzubekommen.	계산서가 맞지 않나요? 그렇다면 돈을 돌려받을 권리가 있어요.	no_gloss
sdcf50bd805	b1	Da haben Sie recht.	그 말씀이 맞아요.	no_gloss
s4b4e7ca250	b1	Da muss ich Ihnen recht geben.	그 점은 저도 동의해야겠어요.	no_gloss
s601bf1180f	b1	Der Bahnhof ist da vorne rechts.	기차역은 저 앞 오른쪽에 있어요.	no_gloss
s64cf81eda5	b1	Ist dieser Pullover auch reduziert?	이 스웨터도 할인해요?	no_gloss
s435a58611c	b1	Wie geht dieses Spiel? Kennst du die Regeln?	이 게임은 어떻게 하는 거야? 규칙을 알아?	no_gloss
s9bf964aa87	b1	In der Regel geht sie um sieben Uhr aus dem Haus.	그녀는 보통 7시에 집을 나서요.	no_gloss
s9494c8a85a	b1	Was soll ich machen? Können Sie mir einen Rat geben?	어떻게 해야 할까요? 조언해 주실 수 있어요?	no_gloss
s21f50b32a5	b1	Meine Tochter nimmt meine Ratschläge nicht an.	제 딸은 제 조언을 받아들이지 않아요.	no_gloss
sf2206128d2	b1	Gibt es hier ein Zimmer für Raucher?	여기에 흡연실이 있나요?	no_gloss
sbf50aff118	b1	Hier ist die Treppe, also los, schnell rauf!	여기가 계단이에요. 자, 빨리 올라가요!	no_gloss
s8efe33dbc8	b1	Willst du rein oder raus?	들어갈 거야, 나갈 거야?	no_gloss
s810daa0a6a	b1	Ich habe dem Vermieter geschrieben, aber er hat noch nicht reagiert.	집주인에게 편지를 썼지만 아직 답이 없어요.	no_gloss
sc2cefd880b	b1	Diese Reaktion ist typisch für ihn.	이런 반응은 그 사람답네요.	no_gloss
se8902225d9	b1	Diese Pläne sind nicht zu realisieren.	이 계획들은 실현할 수 없어요.	no_gloss
s8dca60a1f1	b1	Das gefällt dir nicht? Aber das ist die Realität.	마음에 안 들어? 하지만 그게 현실이야.	no_gloss
s96d9b426b4	b1	Ich glaube nicht, dass du für das Auto noch so viel Geld bekommst. Das ist nicht realistisch.	네가 그 차를 팔아 그렇게 많은 돈을 받을 수 있을 것 같지 않아. 현실적이지 않아.	no_gloss
sfceaf75701	b1	Für diesen Bericht waren viele Recherchen nötig.	이 보고서에는 많은 조사가 필요했어요.	no_gloss
s95d0f3a3ab	b1	Mein Rechner ist kaputt.	제 컴퓨터가 고장 났어요.	no_gloss
s659939ffa7	b1	Nach deutschem Recht kann er dafür nicht bestraft werden.	독일 법에 따르면 그는 이 일로 처벌받을 수 없어요.	no_gloss
sb948c1c0d7	b1	Wir beraten Sie in rechtlichen Fragen.	법률 문제에 관해 상담해 드려요.	no_gloss
sb700f748f4	b1	Ist es Ihnen recht, wenn ich morgen vorbeikomme?	제가 내일 들러도 괜찮으세요?	no_gloss
s60710d302f	b1	Ich habe mir den rechten Arm gebrochen.	오른팔이 부러졌어요.	no_gloss
s190c03bf8a	b1	Bitte weck mich rechtzeitig. Ich muss pünktlich sein.	제시간에 깨워 줘. 늦으면 안 돼.	no_gloss
sd127669dba	b1	Der Präsident hat eine Rede gehalten.	대통령이 연설을 했어요.	no_gloss
sf3eabbf0e1	b1	Wir haben jetzt unsere Preise reduziert.	저희가 이제 가격을 낮췄어요.	no_gloss
s53b7e1f2fd	b1	Vielen Dank für dieses interessante Referat.	흥미로운 발표를 해 주셔서 정말 감사합니다.	no_gloss
s084a3a6f1d	b1	Die Regierung plant für nächstes Jahr eine Reform. Die Steuern sollen steigen.	정부는 내년에 개혁을 계획하고 있어요. 세금이 오를 예정이에요.	no_gloss
s41fd8caefa	b1	Das Buch steht im Regal oben rechts.	책은 책장 오른쪽 위에 있어요.	no_gloss
s437a014a8a	b1	Im Straßenverkehr sind viele Regeln zu beachten.	도로에서는 지켜야 할 규칙이 많아요.	no_gloss
s6efc04f77b	b1	Sie müssen die Tabletten regelmäßig nehmen.	약을 규칙적으로 드셔야 해요.	no_gloss
sd54365881c	b1	Die Ampel ist kaputt. Ein Polizist regelt den Verkehr.	신호등이 고장 났어요. 경찰관이 교통정리를 하고 있어요.	no_gloss
sa3d3372636	b1	In der Rhein-Main-Region sind die Mieten sehr hoch.	라인마인 지역은 집세가 매우 비싸요.	no_gloss
sf15f90f3e1	b1	Die Milch ist aus der Region.	이 우유는 이 지역에서 생산됐어요.	no_gloss
s35da606718	b1	Du kannst mit einer Regionalbahn fahren. Das ist billiger.	지역 열차를 타고 가도 돼. 그게 더 싸.	no_gloss
s3a7e1e29b8	b1	Ich nehme nur eine Suppe. Das reicht mir.	저는 수프만 먹을게요. 그거면 충분해요.	no_gloss
sc05de994a9	b1	Wie lange reicht das Papier noch? Ich glaube, wir müssen neues bestellen.	종이가 얼마나 더 갈까요? 새 종이를 주문해야 할 것 같아요.	no_gloss
s52dad84a20	b1	Die Banane kannst du nicht essen. Sie ist noch nicht reif.	그 바나나는 먹으면 안 돼. 아직 안 익었어.	no_gloss
se9913c1884	b1	Achten Sie auf die Reihenfolge der Inhaltspunkte.	내용 항목의 순서에 유의하세요.	no_gloss
seec7ddf9c2	b1	Der Pullover ist aus reiner Wolle.	그 스웨터는 순모로 만들었어요.	no_gloss
s7082a4a1dc	b1	Es war reiner Zufall, dass ich die Uhr wiedergefunden habe.	제가 시계를 다시 찾은 건 순전히 우연이었어요.	no_gloss
sf3e2573ee3	b1	Das Wasser ist so rein, dass man es trinken kann.	물이 아주 깨끗해서 마실 수 있어요.	no_gloss
s83455b67c2	b1	Ich möchte diesen Anzug reinigen lassen.	이 양복을 세탁 맡기고 싶어요.	no_gloss
s2d27aa6e39	b1	Hast du die Reportage über Afrika gesehen?	아프리카에 관한 보도 봤어?	no_gloss
se5a7dc3020	b1	Die Reporterin macht gerade ein Interview.	기자가 지금 인터뷰를 하고 있어요.	no_gloss
sf8265836d9	b1	Was kostet eine Reservierung?	예약 비용은 얼마예요?	no_gloss
s9556060b35	b1	Ich habe großen Respekt vor meinem Lehrer.	저는 선생님을 매우 존경해요.	no_gloss
s6a6f75bca6	b1	Du solltest ihr mehr Respekt entgegenbringen.	너는 그분을 좀 더 존중해야 해.	no_gloss
s2a2b6137e0	b1	Ich habe bei der Prüfung alle Punkte erreicht! – Respekt!	시험에서 만점을 받았어요! 대단하네요!	no_gloss
s41548875db	b1	Ich möchte keine Reklame im Briefkasten.	우편함에 광고물이 들어오는 건 싫어요.	no_gloss
s78ffafb479	b1	Es gibt einen neuen Rekord im Schwimmen.	수영에서 신기록이 나왔어요.	no_gloss
s4eff35d9f1	b1	Die Wohnung ist relativ groß, aber sehr teuer.	집은 비교적 크지만 아주 비싸요.	no_gloss
s003fd8d408	b1	Religion ist für manche Menschen sehr wichtig.	어떤 사람들에게는 종교가 매우 중요해요.	no_gloss
s21b3ab826c	b1	Ich bin sehr schnell gerannt, aber der Bus war schon weg.	아주 빨리 달렸지만 버스는 이미 떠났어요.	no_gloss
scdd9d1a8e7	b1	Sie ist 67 und bekommt jetzt eine gute Rente.	그분은 67세이고 이제 연금을 많이 받아요.	no_gloss
s9ae3bb442f	b1	Der Arzt konnte das Kind noch retten.	의사는 가까스로 아이를 살릴 수 있었어요.	no_gloss
sc94fac4fa8	b1	Der Richter hat noch kein Urteil gesprochen.	판사는 아직 판결을 내리지 않았어요.	no_gloss
s617f84d11f	b1	Der Zug in Richtung Köln hat Verspätung.	쾰른 방면 열차가 연착됐어요.	no_gloss
sea641c2eb7	b1	Wo ist der Bahnhof? In welche Richtung muss ich fahren?	기차역이 어디예요? 어느 방향으로 가야 해요?	no_gloss
s5afeb4e093	b1	Ich gehe Ende des Jahres in Rente.	저는 올해 말에 은퇴해요.	no_gloss
s30a60e48c4	b1	Mein Nachbar ist seit zehn Jahren in Rente.	제 이웃은 은퇴한 지 10년 됐어요.	no_gloss
s8efe36cc97	b1	Die Stadt ist riesig.	그 도시는 아주 커요.	no_gloss
s6a066a0ba0	b1	Ich habe mich über das Geschenk riesig gefreut.	그 선물을 받고 정말 기뻤어요.	no_gloss
sa0c2181e3d	b1	Ich nehme keinen Kredit auf. Das Risiko ist mir zu hoch.	저는 대출을 받지 않을 거예요. 위험 부담이 너무 커요.	no_gloss
s7360f6b100	b1	Du kannst das nicht essen. Das Fleisch ist noch roh.	그건 먹으면 안 돼. 고기가 아직 날것이야.	no_gloss
s333f70fba0	b1	Ich habe gerade eine Pizza gemacht. Sie ist ganz frisch aus dem Rohr.	방금 피자를 만들었어요. 오븐에서 갓 나왔어요.	no_gloss
sc48f7b4b5f	b1	Die Schauspielerin hat ihre Rolle sehr gut gespielt.	그 여배우는 자신의 역할을 아주 잘 연기했어요.	no_gloss
s025c3e12c9	b1	Geld spielt in diesem Fall keine Rolle.	이 경우에는 돈이 중요하지 않아요.	no_gloss
s9dcc93cf6b	b1	Ich lese gern Romane.	저는 소설 읽기를 좋아해요.	no_gloss
sefc9cdede6	b1	Auf der Rückfahrt besuche ich meine Eltern.	돌아오는 길에 부모님을 찾아뵐 거예요.	no_gloss
sc3f4ce9292	b1	Nach meiner Rückkehr haben wir ein großes Fest gefeiert.	제가 돌아온 뒤 우리는 큰 잔치를 열었어요.	no_gloss
sd5390d885b	b1	Ich bin rückwärts aus der Garage gefahren.	차를 후진해서 차고에서 나왔어요.	no_gloss
